Time,PM2.5,Dew Point,Temperature,Pressure
2013-07-20 10:00:00,86.0,19,31.0,1005.0
2013-07-20 11:00:00,31.0,16,32.0,1004.0
2013-07-20 12:00:00,30.0,14,32.0,1004.0
2013-07-20 13:00:00,14.0,9,33.0,1004.0
2013-07-20 14:00:00,16.0,10,33.0,1003.0
2013-07-20 15:00:00,15.0,11,33.0,1003.0
2013-07-20 16:00:00,15.0,11,34.0,1003.0
2013-07-20 17:00:00,17.0,12,31.0,1002.0
2013-07-20 18:00:00,56.0,19,31.0,1003.0
2013-07-20 19:00:00,96.0,20,29.0,1002.0
2013-07-20 20:00:00,137.0,20,28.0,1003.0
2013-07-20 21:00:00,139.0,21,28.0,1004.0
2013-07-20 22:00:00,128.0,22,27.0,1004.0
2013-07-20 23:00:00,112.0,23,27.0,1004.0
2013-07-21 00:00:00,109.0,22,26.0,1005.0
2013-07-21 01:00:00,93.0,22,25.0,1005.0
2013-07-21 02:00:00,87.0,22,25.0,1004.0
2013-07-21 03:00:00,74.0,21,24.0,1004.0
2013-07-21 04:00:00,65.0,21,24.0,1004.0
2013-07-21 05:00:00,65.0,21,24.0,1005.0
2013-07-21 06:00:00,83.0,21,24.0,1005.0
2013-07-21 07:00:00,86.0,21,24.0,1005.0
2013-07-21 08:00:00,85.0,21,26.0,1005.0
2013-07-21 09:00:00,77.0,21,27.0,1005.0
2013-07-21 10:00:00,80.0,22,29.0,1005.0
2013-07-21 11:00:00,90.0,22,30.0,1005.0
2013-07-21 12:00:00,94.0,22,30.0,1005.0
2013-07-21 13:00:00,91.0,21,30.0,1005.0
2013-07-21 14:00:00,65.0,21,32.0,1004.0
2013-07-21 15:00:00,75.0,21,32.0,1003.0
2013-07-21 16:00:00,66.0,20,31.0,1003.0
2013-07-21 17:00:00,66.0,20,31.0,1003.0
2013-07-21 18:00:00,56.0,19,31.0,1004.0
2013-07-21 19:00:00,48.0,19,29.0,1004.0
2013-07-21 20:00:00,42.0,19,28.0,1004.0
2013-07-21 21:00:00,50.0,21,27.0,1005.0
2013-07-21 22:00:00,48.0,20,24.0,1005.0
2013-07-21 23:00:00,54.0,21,24.0,1005.0
2013-07-22 00:00:00,61.0,21,24.0,1005.0
2013-07-22 01:00:00,73.0,20,25.0,1005.0
2013-07-22 02:00:00,84.0,20,23.0,1004.0
2013-07-22 03:00:00,92.0,20,22.0,1005.0
2013-07-22 04:00:00,92.0,21,23.0,1005.0
2013-07-22 05:00:00,104.0,20,22.0,1005.0
2013-07-22 06:00:00,118.0,21,23.0,1005.0
2013-07-22 07:00:00,124.0,22,25.0,1004.0
2013-07-22 08:00:00,116.0,21,27.0,1005.0
2013-07-22 09:00:00,99.0,21,28.0,1005.0
2013-07-22 10:00:00,96.0,20,28.0,1004.0
2013-07-22 11:00:00,,19,29.0,1004.0
2013-07-22 12:00:00,,20,30.0,1004.0
2013-07-22 13:00:00,,19,30.0,1004.0
2013-07-22 14:00:00,,20,30.0,1004.0
2013-07-22 15:00:00,,19,30.0,1003.0
2013-07-22 16:00:00,,18,30.0,1002.0
2013-07-22 17:00:00,75.0,20,29.0,1002.0
2013-07-22 18:00:00,96.0,19,28.0,1001.0
2013-07-22 19:00:00,117.0,19,28.0,1002.0
2013-07-22 20:00:00,122.0,19,26.0,1003.0
2013-07-22 21:00:00,124.0,19,26.0,1003.0
2013-07-22 22:00:00,107.0,19,26.0,1003.0
2013-07-22 23:00:00,102.0,21,26.0,1003.0
2013-07-23 00:00:00,70.0,21,25.0,1002.0
2013-07-23 01:00:00,71.0,20,25.0,1002.0
2013-07-23 02:00:00,80.0,20,26.0,1002.0
2013-07-23 03:00:00,83.0,19,25.0,1002.0
2013-07-23 04:00:00,59.0,16,25.0,1001.0
2013-07-23 05:00:00,49.0,17,24.0,1002.0
2013-07-23 06:00:00,53.0,17,23.0,1002.0
2013-07-23 07:00:00,59.0,18,23.0,1002.0
2013-07-23 08:00:00,44.0,18,25.0,1002.0
2013-07-23 09:00:00,27.0,17,26.0,1001.0
2013-07-23 10:00:00,23.0,16,28.0,1001.0
2013-07-23 11:00:00,18.0,15,29.0,1000.0
2013-07-23 12:00:00,22.0,16,30.0,1000.0
2013-07-23 13:00:00,24.0,17,31.0,999.0
2013-07-23 14:00:00,28.0,17,32.0,998.0
2013-07-23 15:00:00,26.0,18,32.0,997.0
2013-07-23 16:00:00,31.0,17,31.0,997.0
2013-07-23 17:00:00,31.0,17,31.0,996.0
2013-07-23 18:00:00,33.0,18,30.0,997.0
2013-07-23 19:00:00,41.0,18,29.0,998.0
2013-07-23 20:00:00,40.0,18,28.0,998.0
2013-07-23 21:00:00,46.0,19,27.0,999.0
2013-07-23 22:00:00,46.0,19,25.0,999.0
2013-07-23 23:00:00,48.0,19,25.0,999.0
2013-07-24 00:00:00,58.0,19,24.0,999.0
2013-07-24 01:00:00,64.0,20,23.0,998.0
2013-07-24 02:00:00,70.0,20,22.0,998.0
2013-07-24 03:00:00,75.0,19,21.0,999.0
2013-07-24 04:00:00,72.0,20,22.0,999.0
2013-07-24 05:00:00,80.0,19,21.0,1000.0
2013-07-24 06:00:00,79.0,20,22.0,1000.0
2013-07-24 07:00:00,72.0,20,25.0,1000.0
2013-07-24 08:00:00,62.0,20,28.0,1001.0
2013-07-24 09:00:00,51.0,19,30.0,1001.0
2013-07-24 10:00:00,28.0,19,33.0,1000.0
2013-07-24 11:00:00,17.0,17,34.0,1000.0
2013-07-24 12:00:00,12.0,13,35.0,1000.0
2013-07-24 13:00:00,13.0,11,37.0,999.0
2013-07-24 14:00:00,12.0,12,37.0,999.0
2013-07-24 15:00:00,15.0,11,37.0,998.0
2013-07-24 16:00:00,14.0,12,37.0,998.0
2013-07-24 17:00:00,17.0,12,37.0,998.0
2013-07-24 18:00:00,18.0,12,37.0,998.0
2013-07-24 19:00:00,17.0,12,36.0,998.0
2013-07-24 20:00:00,17.0,14,33.0,999.0
2013-07-24 21:00:00,29.0,19,28.0,999.0
2013-07-24 22:00:00,40.0,18,27.0,1000.0
2013-07-24 23:00:00,48.0,18,26.0,1000.0
2013-07-25 00:00:00,38.0,19,26.0,1000.0
2013-07-25 01:00:00,26.0,20,25.0,1000.0
2013-07-25 02:00:00,36.0,19,24.0,1000.0
2013-07-25 03:00:00,30.0,18,23.0,1000.0
2013-07-25 04:00:00,18.0,18,24.0,1000.0
2013-07-25 05:00:00,23.0,17,24.0,1001.0
2013-07-25 06:00:00,18.0,17,25.0,1001.0
2013-07-25 07:00:00,17.0,17,27.0,1001.0
2013-07-25 08:00:00,18.0,17,29.0,1002.0
2013-07-25 09:00:00,17.0,17,30.0,1002.0
2013-07-25 10:00:00,24.0,16,32.0,1002.0
2013-07-25 11:00:00,19.0,14,34.0,1002.0
2013-07-25 12:00:00,22.0,14,35.0,1002.0
2013-07-25 13:00:00,17.0,14,35.0,1001.0
2013-07-25 14:00:00,20.0,14,36.0,1001.0
2013-07-25 15:00:00,30.0,15,36.0,1000.0
2013-07-25 16:00:00,32.0,15,35.0,1000.0
2013-07-25 17:00:00,30.0,14,35.0,1000.0
2013-07-25 18:00:00,48.0,17,33.0,1000.0
2013-07-25 19:00:00,74.0,19,31.0,1000.0
2013-07-25 20:00:00,66.0,19,30.0,1001.0
2013-07-25 21:00:00,69.0,17,29.0,1002.0
2013-07-25 22:00:00,53.0,18,28.0,1003.0
2013-07-25 23:00:00,49.0,17,27.0,1003.0
2013-07-26 00:00:00,43.0,17,26.0,1003.0
2013-07-26 01:00:00,42.0,18,26.0,1003.0
2013-07-26 02:00:00,40.0,19,26.0,1003.0
2013-07-26 03:00:00,32.0,18,26.0,1003.0
2013-07-26 04:00:00,41.0,18,26.0,1003.0
2013-07-26 05:00:00,40.0,19,26.0,1003.0
2013-07-26 06:00:00,41.0,18,26.0,1003.0
2013-07-26 07:00:00,55.0,17,26.0,1003.0
2013-07-26 08:00:00,55.0,18,27.0,1003.0
2013-07-26 09:00:00,54.0,17,28.0,1004.0
2013-07-26 10:00:00,53.0,19,28.0,1004.0
2013-07-26 11:00:00,56.0,18,27.0,1004.0
2013-07-26 12:00:00,59.0,19,23.0,1004.0
2013-07-26 13:00:00,46.0,21,24.0,1004.0
2013-07-26 14:00:00,56.0,20,25.0,1003.0
2013-07-26 15:00:00,71.0,20,25.0,1003.0
2013-07-26 16:00:00,69.0,21,25.0,1003.0
2013-07-26 17:00:00,56.0,21,27.0,1002.0
2013-07-26 18:00:00,56.0,21,27.0,1002.0
2013-07-26 19:00:00,62.0,20,26.0,1002.0
2013-07-26 20:00:00,66.0,20,25.0,1002.0
2013-07-26 21:00:00,62.0,21,26.0,1002.0
2013-07-26 22:00:00,71.0,21,26.0,1002.0
2013-07-26 23:00:00,71.0,21,25.0,1002.0
2013-07-27 00:00:00,74.0,21,25.0,1002.0
2013-07-27 01:00:00,85.0,22,25.0,1002.0
2013-07-27 02:00:00,76.0,21,25.0,1002.0
2013-07-27 03:00:00,80.0,22,24.0,1001.0
2013-07-27 04:00:00,83.0,21,24.0,1001.0
2013-07-27 05:00:00,89.0,22,24.0,1001.0
2013-07-27 06:00:00,87.0,22,25.0,1001.0
2013-07-27 07:00:00,90.0,22,24.0,1001.0
2013-07-27 08:00:00,88.0,22,24.0,1001.0
2013-07-27 09:00:00,80.0,22,24.0,1001.0
2013-07-27 10:00:00,87.0,22,24.0,1001.0
2013-07-27 11:00:00,88.0,22,24.0,1000.0
2013-07-27 12:00:00,94.0,22,24.0,1000.0
2013-07-27 13:00:00,103.0,23,25.0,1000.0
2013-07-27 14:00:00,104.0,23,25.0,1000.0
2013-07-27 15:00:00,118.0,23,25.0,999.0
2013-07-27 16:00:00,119.0,23,25.0,999.0
2013-07-27 17:00:00,112.0,23,25.0,999.0
2013-07-27 18:00:00,128.0,23,25.0,1000.0
2013-07-27 19:00:00,149.0,23,25.0,999.0
2013-07-27 20:00:00,145.0,22,25.0,1000.0
2013-07-27 21:00:00,164.0,23,25.0,1000.0
2013-07-27 22:00:00,156.0,23,25.0,1000.0
2013-07-27 23:00:00,179.0,22,24.0,1000.0
2013-07-28 00:00:00,171.0,22,24.0,999.0
2013-07-28 01:00:00,178.0,21,23.0,999.0
2013-07-28 02:00:00,138.0,22,24.0,999.0
2013-07-28 03:00:00,141.0,22,24.0,999.0
2013-07-28 04:00:00,131.0,22,24.0,999.0
2013-07-28 05:00:00,103.0,21,23.0,1000.0
2013-07-28 06:00:00,89.0,21,23.0,1000.0
2013-07-28 07:00:00,93.0,23,25.0,1000.0
2013-07-28 08:00:00,62.0,21,28.0,1001.0
2013-07-28 09:00:00,48.0,21,29.0,1001.0
2013-07-28 10:00:00,32.0,19,30.0,1001.0
2013-07-28 11:00:00,32.0,18,32.0,1001.0
2013-07-28 12:00:00,23.0,16,34.0,1001.0
2013-07-28 13:00:00,20.0,16,36.0,1000.0
2013-07-28 14:00:00,28.0,15,37.0,999.0
2013-07-28 15:00:00,20.0,15,37.0,999.0
2013-07-28 16:00:00,22.0,15,38.0,999.0
2013-07-28 17:00:00,31.0,15,38.0,998.0
2013-07-28 18:00:00,25.0,17,36.0,998.0
2013-07-28 19:00:00,26.0,18,34.0,999.0
2013-07-28 20:00:00,27.0,19,32.0,999.0
2013-07-28 21:00:00,30.0,16,32.0,1000.0
2013-07-28 22:00:00,33.0,19,29.0,1000.0
2013-07-28 23:00:00,33.0,21,27.0,1000.0
2013-07-29 00:00:00,36.0,21,27.0,1000.0
2013-07-29 01:00:00,38.0,22,27.0,1000.0
2013-07-29 02:00:00,49.0,22,26.0,1000.0
2013-07-29 03:00:00,91.0,22,26.0,1000.0
2013-07-29 04:00:00,79.0,22,26.0,999.0
2013-07-29 05:00:00,72.0,22,26.0,1000.0
2013-07-29 06:00:00,69.0,23,26.0,1000.0
2013-07-29 07:00:00,70.0,23,28.0,1000.0
2013-07-29 08:00:00,74.0,22,28.0,1000.0
2013-07-29 09:00:00,76.0,23,29.0,1000.0
2013-07-29 10:00:00,81.0,23,29.0,1000.0
2013-07-29 11:00:00,87.0,23,29.0,1001.0
2013-07-29 12:00:00,78.0,21,31.0,1001.0
2013-07-29 13:00:00,69.0,23,30.0,1001.0
2013-07-29 14:00:00,84.0,23,31.0,1000.0
2013-07-29 15:00:00,55.0,21,32.0,999.0
2013-07-29 16:00:00,54.0,22,31.0,998.0
2013-07-29 17:00:00,53.0,23,31.0,998.0
2013-07-29 18:00:00,40.0,23,30.0,998.0
2013-07-29 19:00:00,50.0,23,30.0,998.0
2013-07-29 20:00:00,60.0,22,28.0,999.0
2013-07-29 21:00:00,59.0,19,29.0,999.0
2013-07-29 22:00:00,70.0,21,28.0,999.0
2013-07-29 23:00:00,98.0,21,27.0,1000.0
2013-07-30 00:00:00,106.0,22,25.0,999.0
2013-07-30 01:00:00,99.0,22,24.0,998.0
2013-07-30 02:00:00,96.0,21,24.0,997.0
2013-07-30 03:00:00,115.0,21,24.0,997.0
2013-07-30 04:00:00,77.0,21,24.0,997.0
2013-07-30 05:00:00,125.0,21,23.0,997.0
2013-07-30 06:00:00,128.0,21,23.0,998.0
2013-07-30 07:00:00,135.0,23,25.0,998.0
2013-07-30 08:00:00,139.0,22,26.0,999.0
2013-07-30 09:00:00,142.0,23,28.0,999.0
2013-07-30 10:00:00,132.0,23,30.0,998.0
2013-07-30 11:00:00,104.0,23,31.0,998.0
2013-07-30 12:00:00,114.0,21,32.0,997.0
2013-07-30 13:00:00,128.0,22,33.0,997.0
2013-07-30 14:00:00,96.0,21,33.0,996.0
2013-07-30 15:00:00,69.0,21,34.0,996.0
2013-07-30 16:00:00,65.0,20,34.0,995.0
2013-07-30 17:00:00,55.0,20,34.0,995.0
2013-07-30 18:00:00,51.0,21,33.0,995.0
2013-07-30 19:00:00,74.0,21,31.0,996.0
2013-07-30 20:00:00,99.0,22,30.0,996.0
2013-07-30 21:00:00,99.0,22,29.0,997.0
2013-07-30 22:00:00,82.0,23,28.0,998.0
2013-07-30 23:00:00,96.0,23,28.0,999.0
2013-07-31 00:00:00,76.0,19,22.0,1001.0
2013-07-31 01:00:00,18.0,19,22.0,1001.0
2013-07-31 02:00:00,19.0,19,22.0,999.0
2013-07-31 03:00:00,22.0,19,23.0,998.0
2013-07-31 04:00:00,20.0,19,23.0,999.0
2013-07-31 05:00:00,20.0,19,23.0,999.0
2013-07-31 06:00:00,25.0,19,22.0,999.0
2013-07-31 07:00:00,29.0,20,23.0,1000.0
2013-07-31 08:00:00,40.0,20,24.0,1000.0
2013-07-31 09:00:00,34.0,20,26.0,1000.0
2013-07-31 10:00:00,34.0,21,28.0,1000.0
2013-07-31 11:00:00,42.0,19,29.0,1000.0
2013-07-31 12:00:00,35.0,19,31.0,999.0
2013-07-31 13:00:00,47.0,19,32.0,999.0
2013-07-31 14:00:00,54.0,19,32.0,999.0
2013-07-31 15:00:00,67.0,22,32.0,998.0
2013-07-31 16:00:00,69.0,22,32.0,998.0
2013-07-31 17:00:00,81.0,23,32.0,998.0
2013-07-31 18:00:00,88.0,22,31.0,997.0
2013-07-31 19:00:00,106.0,23,30.0,998.0
2013-07-31 20:00:00,85.0,18,24.0,1000.0
2013-07-31 21:00:00,31.0,20,23.0,1002.0
2013-07-31 22:00:00,24.0,20,23.0,1003.0
2013-07-31 23:00:00,33.0,20,22.0,1002.0
2013-08-01 00:00:00,36.0,20,22.0,1001.0
2013-08-01 01:00:00,36.0,20,22.0,1001.0
2013-08-01 02:00:00,31.0,19,21.0,1001.0
2013-08-01 03:00:00,31.0,19,21.0,1001.0
2013-08-01 04:00:00,38.0,19,21.0,1001.0
2013-08-01 05:00:00,42.0,19,21.0,1001.0
2013-08-01 06:00:00,37.0,19,22.0,1002.0
2013-08-01 07:00:00,34.0,20,23.0,1002.0
2013-08-01 08:00:00,39.0,20,24.0,1003.0
2013-08-01 09:00:00,42.0,20,25.0,1004.0
2013-08-01 10:00:00,41.0,20,24.0,1004.0
2013-08-01 11:00:00,39.0,20,25.0,1004.0
2013-08-01 12:00:00,42.0,19,24.0,1005.0
2013-08-01 13:00:00,45.0,20,23.0,1004.0
2013-08-01 14:00:00,39.0,21,24.0,1004.0
2013-08-01 15:00:00,46.0,21,24.0,1003.0
2013-08-01 16:00:00,42.0,20,24.0,1004.0
2013-08-01 17:00:00,45.0,19,26.0,1003.0
2013-08-01 18:00:00,56.0,20,26.0,1002.0
2013-08-01 19:00:00,62.0,20,25.0,1003.0
2013-08-01 20:00:00,59.0,20,23.0,1004.0
2013-08-01 21:00:00,55.0,20,22.0,1005.0
2013-08-01 22:00:00,68.0,20,22.0,1006.0
2013-08-01 23:00:00,73.0,20,22.0,1006.0
2013-08-02 00:00:00,76.0,20,22.0,1005.0
2013-08-02 01:00:00,80.0,20,22.0,1005.0
2013-08-02 02:00:00,84.0,20,22.0,1005.0
2013-08-02 03:00:00,90.0,20,21.0,1004.0
2013-08-02 04:00:00,79.0,20,22.0,1005.0
2013-08-02 05:00:00,69.0,19,21.0,1005.0
2013-08-02 06:00:00,63.0,19,21.0,1005.0
2013-08-02 07:00:00,61.0,20,23.0,1006.0
2013-08-02 08:00:00,55.0,21,24.0,1006.0
2013-08-02 09:00:00,65.0,21,26.0,1006.0
2013-08-02 10:00:00,68.0,21,27.0,1006.0
2013-08-02 11:00:00,74.0,20,29.0,1006.0
2013-08-02 12:00:00,72.0,21,30.0,1006.0
2013-08-02 13:00:00,70.0,21,30.0,1006.0
2013-08-02 14:00:00,81.0,21,30.0,1006.0
2013-08-02 15:00:00,88.0,20,31.0,1005.0
2013-08-02 16:00:00,89.0,22,30.0,1004.0
2013-08-02 17:00:00,107.0,21,30.0,1005.0
2013-08-02 18:00:00,102.0,20,29.0,1005.0
2013-08-02 19:00:00,48.0,19,27.0,1004.0
2013-08-02 20:00:00,47.0,20,28.0,1004.0
2013-08-02 21:00:00,36.0,16,26.0,1005.0
2013-08-02 22:00:00,38.0,17,23.0,1004.0
2013-08-02 23:00:00,61.0,17,26.0,1006.0
2013-08-03 00:00:00,32.0,17,26.0,1006.0
2013-08-03 01:00:00,32.0,15,26.0,1006.0
2013-08-03 02:00:00,26.0,18,22.0,1005.0
2013-08-03 03:00:00,19.0,15,25.0,1005.0
2013-08-03 04:00:00,25.0,17,22.0,1003.0
2013-08-03 05:00:00,38.0,17,23.0,1003.0
2013-08-03 06:00:00,27.0,16,23.0,1003.0
2013-08-03 07:00:00,18.0,17,23.0,1004.0
2013-08-03 08:00:00,21.0,18,26.0,1004.0
2013-08-03 09:00:00,26.0,18,29.0,1004.0
2013-08-03 10:00:00,25.0,17,29.0,1004.0
2013-08-03 11:00:00,25.0,17,30.0,1004.0
2013-08-03 12:00:00,28.0,16,31.0,1004.0
2013-08-03 13:00:00,32.0,16,32.0,1003.0
2013-08-03 14:00:00,28.0,17,32.0,1002.0
2013-08-03 15:00:00,28.0,14,33.0,1002.0
2013-08-03 16:00:00,27.0,16,32.0,1002.0
2013-08-03 17:00:00,30.0,17,32.0,1001.0
2013-08-03 18:00:00,29.0,18,31.0,1001.0
2013-08-03 19:00:00,37.0,19,28.0,1001.0
2013-08-03 20:00:00,55.0,19,27.0,1001.0
2013-08-03 21:00:00,62.0,20,27.0,1003.0
2013-08-03 22:00:00,57.0,20,26.0,1003.0
2013-08-03 23:00:00,63.0,20,27.0,1003.0
2013-08-04 00:00:00,76.0,21,26.0,1002.0
2013-08-04 01:00:00,75.0,21,26.0,1002.0
2013-08-04 02:00:00,84.0,21,25.0,1001.0
2013-08-04 03:00:00,90.0,21,24.0,1001.0
2013-08-04 04:00:00,86.0,21,23.0,1001.0
2013-08-04 05:00:00,100.0,20,23.0,1001.0
2013-08-04 06:00:00,103.0,21,23.0,1001.0
2013-08-04 07:00:00,109.0,22,25.0,1001.0
2013-08-04 08:00:00,110.0,22,26.0,1001.0
2013-08-04 09:00:00,107.0,22,28.0,1002.0
2013-08-04 10:00:00,63.0,21,30.0,1001.0
2013-08-04 11:00:00,66.0,21,30.0,1000.0
2013-08-04 12:00:00,58.0,19,31.0,1000.0
2013-08-04 13:00:00,76.0,20,32.0,999.0
2013-08-04 14:00:00,80.0,21,33.0,998.0
2013-08-04 15:00:00,75.0,21,33.0,997.0
2013-08-04 16:00:00,62.0,22,33.0,997.0
2013-08-04 17:00:00,96.0,23,32.0,996.0
2013-08-04 18:00:00,122.0,23,31.0,996.0
2013-08-04 19:00:00,169.0,24,31.0,996.0
2013-08-04 20:00:00,144.0,19,20.0,1000.0
2013-08-04 21:00:00,21.0,19,21.0,1000.0
2013-08-04 22:00:00,21.0,19,21.0,1000.0
2013-08-04 23:00:00,28.0,19,22.0,1000.0
2013-08-05 00:00:00,31.0,19,22.0,999.0
2013-08-05 01:00:00,38.0,19,21.0,999.0
2013-08-05 02:00:00,42.0,19,21.0,999.0
2013-08-05 03:00:00,48.0,19,21.0,998.0
2013-08-05 04:00:00,54.0,18,20.0,998.0
2013-08-05 05:00:00,62.0,18,20.0,998.0
2013-08-05 06:00:00,50.0,18,20.0,998.0
2013-08-05 07:00:00,55.0,19,22.0,998.0
2013-08-05 08:00:00,46.0,19,23.0,999.0
2013-08-05 09:00:00,39.0,19,26.0,999.0
2013-08-05 10:00:00,35.0,19,27.0,998.0
2013-08-05 11:00:00,35.0,18,28.0,999.0
2013-08-05 12:00:00,35.0,19,30.0,998.0
2013-08-05 13:00:00,41.0,19,31.0,998.0
2013-08-05 14:00:00,41.0,18,32.0,997.0
2013-08-05 15:00:00,46.0,20,32.0,997.0
2013-08-05 16:00:00,54.0,19,32.0,997.0
2013-08-05 17:00:00,57.0,20,32.0,996.0
2013-08-05 18:00:00,55.0,21,31.0,996.0
2013-08-05 19:00:00,43.0,20,29.0,997.0
2013-08-05 20:00:00,34.0,20,27.0,997.0
2013-08-05 21:00:00,40.0,21,26.0,998.0
2013-08-05 22:00:00,39.0,21,26.0,998.0
2013-08-05 23:00:00,46.0,22,25.0,998.0
2013-08-06 00:00:00,55.0,22,25.0,998.0
2013-08-06 01:00:00,69.0,22,25.0,999.0
2013-08-06 02:00:00,71.0,22,25.0,998.0
2013-08-06 03:00:00,80.0,22,25.0,998.0
2013-08-06 04:00:00,86.0,22,25.0,999.0
2013-08-06 05:00:00,90.0,22,25.0,998.0
2013-08-06 06:00:00,94.0,22,25.0,999.0
2013-08-06 07:00:00,116.0,22,26.0,999.0
2013-08-06 08:00:00,124.0,22,26.0,1000.0
2013-08-06 09:00:00,130.0,23,27.0,1000.0
2013-08-06 10:00:00,139.0,23,27.0,1000.0
2013-08-06 11:00:00,127.0,24,29.0,1000.0
2013-08-06 12:00:00,130.0,24,30.0,1000.0
2013-08-06 13:00:00,143.0,25,32.0,999.0
2013-08-06 14:00:00,138.0,25,32.0,998.0
2013-08-06 15:00:00,130.0,24,32.0,998.0
2013-08-06 16:00:00,128.0,25,32.0,998.0
2013-08-06 17:00:00,122.0,24,32.0,998.0
2013-08-06 18:00:00,128.0,25,31.0,998.0
2013-08-06 19:00:00,147.0,26,31.0,999.0
2013-08-06 20:00:00,154.0,26,30.0,999.0
2013-08-06 21:00:00,168.0,26,29.0,1000.0
2013-08-06 22:00:00,169.0,26,30.0,1000.0
2013-08-06 23:00:00,177.0,26,30.0,1000.0
2013-08-07 00:00:00,151.0,23,27.0,1001.0
2013-08-07 01:00:00,36.0,22,26.0,1001.0
2013-08-07 02:00:00,40.0,21,25.0,1003.0
2013-08-07 03:00:00,33.0,21,25.0,1002.0
2013-08-07 04:00:00,37.0,21,24.0,1002.0
2013-08-07 05:00:00,48.0,21,24.0,1002.0
2013-08-07 06:00:00,43.0,21,24.0,1002.0
2013-08-07 07:00:00,45.0,21,24.0,1002.0
2013-08-07 08:00:00,43.0,22,25.0,1002.0
2013-08-07 09:00:00,39.0,22,28.0,1003.0
2013-08-07 10:00:00,37.0,22,29.0,1002.0
2013-08-07 11:00:00,43.0,21,29.0,1003.0
2013-08-07 12:00:00,34.0,20,30.0,1003.0
2013-08-07 13:00:00,24.0,21,29.0,1003.0
2013-08-07 14:00:00,27.0,22,29.0,1002.0
2013-08-07 15:00:00,26.0,20,27.0,1003.0
2013-08-07 16:00:00,19.0,19,26.0,1002.0
2013-08-07 17:00:00,18.0,19,25.0,1002.0
2013-08-07 18:00:00,23.0,19,25.0,1002.0
2013-08-07 19:00:00,23.0,19,23.0,1001.0
2013-08-07 20:00:00,32.0,19,23.0,1000.0
2013-08-07 21:00:00,23.0,19,24.0,1002.0
2013-08-07 22:00:00,23.0,18,24.0,1001.0
2013-08-07 23:00:00,16.0,19,23.0,1001.0
2013-08-08 00:00:00,21.0,19,23.0,1001.0
2013-08-08 01:00:00,18.0,19,23.0,1000.0
2013-08-08 02:00:00,20.0,19,23.0,1000.0
2013-08-08 03:00:00,20.0,19,22.0,1000.0
2013-08-08 04:00:00,17.0,19,23.0,1000.0
2013-08-08 05:00:00,19.0,19,22.0,1000.0
2013-08-08 06:00:00,21.0,19,23.0,1000.0
2013-08-08 07:00:00,22.0,19,25.0,1000.0
2013-08-08 08:00:00,29.0,20,25.0,1000.0
2013-08-08 09:00:00,41.0,19,26.0,1000.0
2013-08-08 10:00:00,33.0,20,29.0,1001.0
2013-08-08 11:00:00,27.0,19,31.0,1000.0
2013-08-08 12:00:00,35.0,19,32.0,1000.0
2013-08-08 13:00:00,36.0,17,34.0,999.0
2013-08-08 14:00:00,37.0,15,34.0,999.0
2013-08-08 15:00:00,31.0,17,35.0,998.0
2013-08-08 16:00:00,34.0,20,34.0,998.0
2013-08-08 17:00:00,30.0,19,34.0,998.0
2013-08-08 18:00:00,31.0,18,32.0,998.0
2013-08-08 19:00:00,50.0,21,31.0,999.0
2013-08-08 20:00:00,59.0,22,29.0,1000.0
2013-08-08 21:00:00,58.0,22,31.0,1001.0
2013-08-08 22:00:00,27.0,19,28.0,1000.0
2013-08-08 23:00:00,50.0,18,25.0,1000.0
2013-08-09 00:00:00,30.0,19,24.0,1000.0
2013-08-09 01:00:00,31.0,18,22.0,1000.0
2013-08-09 02:00:00,26.0,18,22.0,1000.0
2013-08-09 03:00:00,24.0,18,21.0,1000.0
2013-08-09 04:00:00,31.0,17,21.0,1000.0
2013-08-09 05:00:00,23.0,17,20.0,1001.0
2013-08-09 06:00:00,29.0,18,22.0,1001.0
2013-08-09 07:00:00,26.0,18,24.0,1001.0
2013-08-09 08:00:00,28.0,17,27.0,1002.0
2013-08-09 09:00:00,22.0,16,29.0,1002.0
2013-08-09 10:00:00,29.0,16,30.0,1001.0
2013-08-09 11:00:00,28.0,17,33.0,1001.0
2013-08-09 12:00:00,32.0,17,33.0,1001.0
2013-08-09 13:00:00,38.0,16,35.0,1000.0
2013-08-09 14:00:00,42.0,17,35.0,1000.0
2013-08-09 15:00:00,36.0,16,37.0,1000.0
2013-08-09 16:00:00,40.0,16,37.0,999.0
2013-08-09 17:00:00,36.0,20,35.0,999.0
2013-08-09 18:00:00,41.0,19,34.0,999.0
2013-08-09 19:00:00,43.0,19,33.0,1000.0
2013-08-09 20:00:00,49.0,22,30.0,1001.0
2013-08-09 21:00:00,60.0,23,27.0,1001.0
2013-08-09 22:00:00,65.0,22,28.0,1002.0
2013-08-09 23:00:00,56.0,23,27.0,1002.0
2013-08-10 00:00:00,61.0,23,27.0,1002.0
2013-08-10 01:00:00,96.0,23,26.0,1002.0
2013-08-10 02:00:00,101.0,22,25.0,1003.0
2013-08-10 03:00:00,101.0,21,24.0,1002.0
2013-08-10 04:00:00,62.0,20,24.0,1003.0
2013-08-10 05:00:00,54.0,20,24.0,1003.0
2013-08-10 06:00:00,42.0,20,24.0,1004.0
2013-08-10 07:00:00,45.0,20,26.0,1005.0
2013-08-10 08:00:00,39.0,20,26.0,1005.0
2013-08-10 09:00:00,46.0,21,27.0,1006.0
